0.000159,0.000159,0.000173,0.000202,0.000247,0.000311,0.000398,0.000512,0.000659,0.000847,0.001084,0.001381,0.001749,0.002202,0.002755,0.003427,0.004236,0.005203,0.006353,0.007708,0.009295,0.011139,0.013265,0.015700,0.018466,0.021585,0.025073,0.028944,0.033206,0.037858,0.042894,0.048297,0.054043,0.060096,0.066412,0.072934,0.079599,0.086332,0.093052,0.099671,0.106096,0.112233,0.117984,0.123259,0.127967,0.132027,0.135369,0.137930,0.139664,0.140540,0.140540,0.139664,0.137930,0.135369,0.132027,0.127967,0.123259,0.117984,0.112233,0.106096,0.099671,0.093052,0.086332,0.079599,0.072934,0.066412,0.060096,0.054043,0.048297,0.042894,0.037858,0.033206,0.028944,0.025073,0.021585,0.018466,0.015700,0.013265,0.011139,0.009295,0.007708,0.006353,0.005203,0.004236,0.003427,0.002755,0.002202,0.001749,0.001381,0.001084,0.000847,0.000659,0.000512,0.000398,0.000311,0.000247,0.000202,0.000173,0.000159,0.000159
0.000159,0.000159,0.000173,0.000202,0.000247,0.000311,0.000398,0.000512,0.000659,0.000847,0.001084,0.001381,0.001749,0.002202,0.002755,0.003427,0.004236,0.005203,0.006353,0.007708,0.009295,0.011139,0.013265,0.015700,0.018466,0.021585,0.025073,0.028944,0.033206,0.037858,0.042894,0.048297,0.054043,0.060096,0.066412,0.072934,0.079599,0.086332,0.093052,0.099671,0.106096,0.112233,0.117984,0.123259,0.127967,0.132027,0.135369,0.137930,0.139664,0.140540,0.140540,0.139664,0.137930,0.135369,0.132027,0.127967,0.123259,0.117984,0.112233,0.106096,0.099671,0.093052,0.086332,0.079599,0.072934,0.066412,0.060096,0.054043,0.048297,0.042894,0.037858,0.033206,0.028944,0.025073,0.021585,0.018466,0.015700,0.013265,0.011139,0.009295,0.007708,0.006353,0.005203,0.004236,0.003427,0.002755,0.002202,0.001749,0.001381,0.001084,0.000847,0.000659,0.000512,0.000398,0.000311,0.000247,0.000202,0.000173,0.000159,0.000159
0.000173,0.000173,0.000188,0.000219,0.000268,0.000338,0.000432,0.000556,0.000717,0.000921,0.001179,0.001501,0.001901,0.002393,0.002994,0.003724,0.004604,0.005656,0.006905,0.008378,0.010102,0.012106,0.014417,0.017063,0.020069,0.023458,0.027249,0.031457,0.036088,0.041143,0.046616,0.052487,0.058731,0.065309,0.072173,0.079261,0.086503,0.093820,0.101123,0.108315,0.115297,0.121965,0.128216,0.133947,0.139063,0.143476,0.147106,0.149889,0.151774,0.152725,0.152725,0.151774,0.149889,0.147106,0.143476,0.139063,0.133947,0.128216,0.121965,0.115297,0.108315,0.101123,0.093820,0.086503,0.079261,0.072173,0.065309,0.058731,0.052487,0.046616,0.041143,0.036088,0.031457,0.027249,0.023458,0.020069,0.017063,0.014417,0.012106,0.010102,0.008378,0.006905,0.005656,0.004604,0.003724,0.002994,0.002393,0.001901,0.001501,0.001179,0.000921,0.000717,0.000556,0.000432,0.000338,0.000268,0.000219,0.000188,0.000173,0.000173
0.000202,0.000202,0.000219,0.000255,0.000312,0.000394,0.000504,0.000648,0.000835,0.001073,0.001373,0.001748,0.002214,0.002787,0.003488,0.004338,0.005362,0.006587,0.008042,0.009758,0.011766,0.014100,0.016791,0.019872,0.023373,0.027319,0.031734,0.036633,0.042026,0.047913,0.054285,0.061123,0.068393,0.076053,0.084044,0.092297,0.100730,0.109250,0.117753,0.126127,0.134257,0.142021,0.149298,0.155971,0.161928,0.167066,0.171293,0.174533,0.176728,0.177835,0.177835,0.176728,0.174533,0.171293,0.167066,0.161928,0.155971,0.149298,0.142021,0.134257,0.126127,0.117753,0.109250,0.100730,0.092297,0.084044,0.076053,0.068393,0.061123,0.054285,0.047913,0.042026,0.036633,0.031734,0.027319,0.023373,0.019872,0.016791,0.014100,0.011766,0.009758,0.008042,0.006587,0.005362,0.004338,0.003488,0.002787,0.002214,0.001748,0.001373,0.001073,0.000835,0.000648,0.000504,0.000394,0.000312,0.000255,0.000219,0.000202,0.000202
0.000247,0.000247,0.000268,0.000312,0.000382,0.000481,0.000616,0.000793,0.001021,0.001312,0.001679,0.002138,0.002707,0.003408,0.004265,0.005304,0.006557,0.008054,0.009833,0.011930,0.014386,0.017238,0.020528,0.024295,0.028574,0.033399,0.038795,0.044784,0.051376,0.058572,0.066361,0.074718,0.083605,0.092967,0.102734,0.112822,0.123129,0.133542,0.143935,0.154171,0.164106,0.173595,0.182490,0.190646,0.197926,0.204205,0.209372,0.213332,0.216014,0.217367,0.217367,0.216014,0.213332,0.209372,0.204205,0.197926,0.190646,0.182490,0.173595,0.164106,0.154171,0.143935,0.133542,0.123129,0.112822,0.102734,0.092967,0.083605,0.074718,0.066361,0.058572,0.051376,0.044784,0.038795,0.033399,0.028574,0.024295,0.020528,0.017238,0.014386,0.011930,0.009833,0.008054,0.006557,0.005304,0.004265,0.003408,0.002707,0.002138,0.001679,0.001312,0.001021,0.000793,0.000616,0.000481,0.000382,0.000312,0.000268,0.000247,0.000247
0.000311,0.000311,0.000338,0.000394,0.000481,0.000606,0.000776,0.000998,0.001286,0.001652,0.002115,0.002693,0.003410,0.004292,0.005371,0.006680,0.008256,0.010142,0.012382,0.015023,0.018114,0.021705,0.025848,0.030590,0.035977,0.042051,0.048844,0.056383,0.064682,0.073740,0.083545,0.094065,0.105252,0.117037,0.129332,0.142030,0.155005,0.168112,0.181193,0.194077,0.206583,0.218527,0.229722,0.239988,0.249152,0.257055,0.263558,0.268543,0.271919,0.273622,0.273622,0.271919,0.268543,0.263558,0.257055,0.249152,0.239988,0.229722,0.218527,0.206583,0.194077,0.181193,0.168112,0.155005,0.142030,0.129332,0.117037,0.105252,0.094065,0.083545,0.073740,0.064682,0.056383,0.048844,0.042051,0.035977,0.030590,0.025848,0.021705,0.018114,0.015023,0.012382,0.010142,0.008256,0.006680,0.005371,0.004292,0.003410,0.002693,0.002115,0.001652,0.001286,0.000998,0.000776,0.000606,0.000481,0.000394,0.000338,0.000311,0.000311
0.000398,0.000398,0.000432,0.000504,0.000616,0.000776,0.000992,0.001277,0.001645,0.002113,0.002704,0.003444,0.004360,0.005489,0.006868,0.008542,0.010557,0.012969,0.015832,0.019208,0.023160,0.027752,0.033048,0.039110,0.045998,0.053762,0.062447,0.072084,0.082692,0.094272,0.106806,0.120254,0.134554,0.149618,0.165334,0.181565,0.198149,0.214903,0.231623,0.248092,0.264077,0.279343,0.293653,0.306774,0.318487,0.328588,0.336900,0.343272,0.347586,0.349764,0.349764,0.347586,0.343272,0.336900,0.328588,0.318487,0.306774,0.293653,0.279343,0.264077,0.248092,0.231623,0.214903,0.198149,0.181565,0.165334,0.149618,0.134554,0.120254,0.106806,0.094272,0.082692,0.072084,0.062447,0.053762,0.045998,0.039110,0.033048,0.027752,0.023160,0.019208,0.015832,0.012969,0.010557,0.008542,0.006868,0.005489,0.004360,0.003444,0.002704,0.002113,0.001645,0.001277,0.000992,0.000776,0.000616,0.000504,0.000432,0.000398,0.000398
0.000512,0.000512,0.000556,0.000648,0.000793,0.000998,0.001277,0.001643,0.002116,0.002720,0.003480,0.004431,0.005611,0.007063,0.008838,0.010991,0.013584,0.016687,0.020371,0.024714,0.029798,0.035706,0.042518,0.050317,0.059177,0.069165,0.080338,0.092735,0.106381,0.121276,0.137398,0.154697,0.173090,0.192467,0.212682,0.233559,0.254891,0.276440,0.297946,0.319128,0.339688,0.359324,0.377729,0.394605,0.409670,0.422663,0.433353,0.441548,0.447097,0.449898,0.449898,0.447097,0.441548,0.433353,0.422663,0.409670,0.394605,0.377729,0.359324,0.339688,0.319128,0.297946,0.276440,0.254891,0.233559,0.212682,0.192467,0.173090,0.154697,0.137398,0.121276,0.106381,0.092735,0.080338,0.069165,0.059177,0.050317,0.042518,0.035706,0.029798,0.024714,0.020371,0.016687,0.013584,0.010991,0.008838,0.007063,0.005611,0.004431,0.003480,0.002720,0.002116,0.001643,0.001277,0.000998,0.000793,0.000648,0.000556,0.000512,0.000512
0.000659,0.000659,0.000717,0.000835,0.001021,0.001286,0.001645,0.002116,0.002726,0.003503,0.004482,0.005707,0.007226,0.009096,0.011381,0.014153,0.017493,0.021487,0.026231,0.031824,0.038369,0.045975,0.054747,0.064787,0.076194,0.089053,0.103437,0.119397,0.136964,0.156140,0.176896,0.199164,0.222843,0.247787,0.273810,0.300685,0.328145,0.355885,0.383569,0.410835,0.437302,0.462577,0.486269,0.507993,0.527385,0.544109,0.557870,0.568419,0.575562,0.579167,0.579167,0.575562,0.568419,0.557870,0.544109,0.527385,0.507993,0.486269,0.462577,0.437302,0.410835,0.383569,0.355885,0.328145,0.300685,0.273810,0.247787,0.222843,0.199164,0.176896,0.156140,0.136964,0.119397,0.103437,0.089053,0.076194,0.064787,0.054747,0.045975,0.038369,0.031824,0.026231,0.021487,0.017493,0.014153,0.011381,0.009096,0.007226,0.005707,0.004482,0.003503,0.002726,0.002116,0.001645,0.001286,0.001021,0.000835,0.000717,0.000659,0.000659
0.000847,0.000847,0.000921,0.001073,0.001312,0.001652,0.002113,0.002720,0.003503,0.004500,0.005759,0.007333,0.009284,0.011686,0.014622,0.018183,0.022474,0.027605,0.033698,0.040882,0.049291,0.059060,0.070328,0.083225,0.097877,0.114394,0.132868,0.153368,0.175932,0.200561,0.227219,0.255820,0.286232,0.318269,0.351691,0.386207,0.421474,0.457101,0.492656,0.527673,0.561664,0.594125,0.624551,0.652450,0.677354,0.698833,0.716505,0.730052,0.739226,0.743856,0.743856,0.739226,0.730052,0.716505,0.698833,0.677354,0.652450,0.624551,0.594125,0.561664,0.527673,0.492656,0.457101,0.421474,0.386207,0.351691,0.318269,0.286232,0.255820,0.227219,0.200561,0.175932,0.153368,0.132868,0.114394,0.097877,0.083225,0.070328,0.059060,0.049291,0.040882,0.033698,0.027605,0.022474,0.018183,0.014622,0.011686,0.009284,0.007333,0.005759,0.004500,0.003503,0.002720,0.002113,0.001652,0.001312,0.001073,0.000921,0.000847,0.000847
