0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000001,0.000003,0.000005,0.000006,0.000008,0.000011,0.000013,0.000016,0.000020,0.000024,0.000029,0.000034,0.000040,0.000048,0.000056,0.000065,0.000075,0.000087,0.000100,0.000114,0.000130,0.000148,0.000167,0.000187,0.000210,0.000234,0.000259,0.000286,0.000314,0.000344,0.000374,0.000406,0.000438,0.000471,0.000504,0.000536,0.000568,0.000600,0.000630,0.000659,0.000687,0.000712,0.000735,0.000755,0.000772,0.000786,0.000796,0.000804,0.000807,0.000807,0.000804,0.000796,0.000786,0.000772,0.000755,0.000735,0.000712,0.000687,0.000659,0.000630,0.000600,0.000568,0.000536,0.000504,0.000471,0.000438,0.000406,0.000374,0.000344,0.000314,0.000286,0.000259,0.000234,0.000210,0.000187,0.000167,0.000148,0.000130,0.000114,0.000100,0.000087,0.000075,0.000065,0.000056,0.000048,0.000040,0.000034,0.000029,0.000024,0.000020,0.000016,0.000013,0.000011,0.000008,0.000006,0.000005,0.000003,0.000001,0.000000
0.000000,0.000003,0.000006,0.000009,0.000013,0.000017,0.000022,0.000027,0.000033,0.000041,0.000049,0.000058,0.000070,0.000082,0.000097,0.000113,0.000132,0.000153,0.000177,0.000203,0.000233,0.000265,0.000301,0.000339,0.000381,0.000427,0.000475,0.000527,0.000582,0.000639,0.000700,0.000762,0.000826,0.000892,0.000958,0.001025,0.001092,0.001157,0.001221,0.001283,0.001342,0.001398,0.001449,0.001495,0.001536,0.001571,0.001600,0.001621,0.001636,0.001643,0.001643,0.001636,0.001621,0.001600,0.001571,0.001536,0.001495,0.001449,0.001398,0.001342,0.001283,0.001221,0.001157,0.001092,0.001025,0.000958,0.000892,0.000826,0.000762,0.000700,0.000639,0.000582,0.000527,0.000475,0.000427,0.000381,0.000339,0.000301,0.000265,0.000233,0.000203,0.000177,0.000153,0.000132,0.000113,0.000097,0.000082,0.000070,0.000058,0.000049,0.000041,0.000033,0.000027,0.000022,0.000017,0.000013,0.000009,0.000006,0.000003,0.000000
0.000000,0.000005,0.000009,0.000015,0.000020,0.000027,0.000034,0.000042,0.000052,0.000063,0.000075,0.000090,0.000107,0.000127,0.000149,0.000175,0.000204,0.000237,0.000273,0.000314,0.000359,0.000409,0.000464,0.000524,0.000589,0.000659,0.000734,0.000814,0.000898,0.000987,0.001080,0.001176,0.001276,0.001377,0.001479,0.001583,0.001685,0.001787,0.001886,0.001981,0.002073,0.002158,0.002237,0.002309,0.002372,0.002426,0.002470,0.002503,0.002526,0.002537,0.002537,0.002526,0.002503,0.002470,0.002426,0.002372,0.002309,0.002237,0.002158,0.002073,0.001981,0.001886,0.001787,0.001685,0.001583,0.001479,0.001377,0.001276,0.001176,0.001080,0.000987,0.000898,0.000814,0.000734,0.000659,0.000589,0.000524,0.000464,0.000409,0.000359,0.000314,0.000273,0.000237,0.000204,0.000175,0.000149,0.000127,0.000107,0.000090,0.000075,0.000063,0.000052,0.000042,0.000034,0.000027,0.000020,0.000015,0.000009,0.000005,0.000000
0.000000,0.000006,0.000013,0.000020,0.000028,0.000037,0.000047,0.000058,0.000072,0.000087,0.000105,0.000125,0.000149,0.000176,0.000207,0.000243,0.000283,0.000328,0.000379,0.000436,0.000498,0.000568,0.000644,0.000727,0.000817,0.000914,0.001018,0.001129,0.001246,0.001369,0.001498,0.001632,0.001769,0.001910,0.002052,0.002195,0.002338,0.002478,0.002616,0.002748,0.002875,0.002993,0.003103,0.003202,0.003290,0.003365,0.003426,0.003472,0.003504,0.003519,0.003519,0.003504,0.003472,0.003426,0.003365,0.003290,0.003202,0.003103,0.002993,0.002875,0.002748,0.002616,0.002478,0.002338,0.002195,0.002052,0.001910,0.001769,0.001632,0.001498,0.001369,0.001246,0.001129,0.001018,0.000914,0.000817,0.000727,0.000644,0.000568,0.000498,0.000436,0.000379,0.000328,0.000283,0.000243,0.000207,0.000176,0.000149,0.000125,0.000105,0.000087,0.000072,0.000058,0.000047,0.000037,0.000028,0.000020,0.000013,0.000006,0.000000
0.000000,0.000008,0.000017,0.000027,0.000037,0.000048,0.000061,0.000077,0.000094,0.000114,0.000137,0.000164,0.000196,0.000231,0.000272,0.000319,0.000371,0.000431,0.000497,0.000572,0.000654,0.000745,0.000845,0.000954,0.001073,0.001200,0.001337,0.001482,0.001636,0.001798,0.001967,0.002142,0.002323,0.002507,0.002694,0.002882,0.003069,0.003254,0.003434,0.003608,0.003774,0.003930,0.004074,0.004204,0.004319,0.004417,0.004498,0.004559,0.004600,0.004621,0.004621,0.004600,0.004559,0.004498,0.004417,0.004319,0.004204,0.004074,0.003930,0.003774,0.003608,0.003434,0.003254,0.003069,0.002882,0.002694,0.002507,0.002323,0.002142,0.001967,0.001798,0.001636,0.001482,0.001337,0.001200,0.001073,0.000954,0.000845,0.000745,0.000654,0.000572,0.000497,0.000431,0.000371,0.000319,0.000272,0.000231,0.000196,0.000164,0.000137,0.000114,0.000094,0.000077,0.000061,0.000048,0.000037,0.000027,0.000017,0.000008,0.000000
0.000000,0.000011,0.000022,0.000034,0.000047,0.000061,0.000078,0.000097,0.000119,0.000145,0.000175,0.000209,0.000249,0.000294,0.000346,0.000405,0.000472,0.000548,0.000632,0.000727,0.000832,0.000948,0.001075,0.001213,0.001364,0.001526,0.001699,0.001884,0.002080,0.002286,0.002501,0.002724,0.002953,0.003188,0.003425,0.003664,0.003902,0.004137,0.004366,0.004587,0.004798,0.004996,0.005179,0.005345,0.005491,0.005615,0.005717,0.005795,0.005847,0.005874,0.005874,0.005847,0.005795,0.005717,0.005615,0.005491,0.005345,0.005179,0.004996,0.004798,0.004587,0.004366,0.004137,0.003902,0.003664,0.003425,0.003188,0.002953,0.002724,0.002501,0.002286,0.002080,0.001884,0.001699,0.001526,0.001364,0.001213,0.001075,0.000948,0.000832,0.000727,0.000632,0.000548,0.000472,0.000405,0.000346,0.000294,0.000249,0.000209,0.000175,0.000145,0.000119,0.000097,0.000078,0.000061,0.000047,0.000034,0.000022,0.000011,0.000000
0.000000,0.000013,0.000027,0.000042,0.000058,0.000077,0.000097,0.000121,0.000149,0.000181,0.000218,0.000260,0.000310,0.000366,0.000431,0.000504,0.000588,0.000682,0.000788,0.000905,0.001036,0.001180,0.001338,0.001511,0.001698,0.001900,0.002116,0.002346,0.002590,0.002846,0.003114,0.003391,0.003677,0.003969,0.004265,0.004562,0.004858,0.005151,0.005436,0.005712,0.005974,0.006221,0.006449,0.006655,0.006837,0.006992,0.007119,0.007215,0.007281,0.007313,0.007313,0.007281,0.007215,0.007119,0.006992,0.006837,0.006655,0.006449,0.006221,0.005974,0.005712,0.005436,0.005151,0.004858,0.004562,0.004265,0.003969,0.003677,0.003391,0.003114,0.002846,0.002590,0.002346,0.002116,0.001900,0.001698,0.001511,0.001338,0.001180,0.001036,0.000905,0.000788,0.000682,0.000588,0.000504,0.000431,0.000366,0.000310,0.000260,0.000218,0.000181,0.000149,0.000121,0.000097,0.000077,0.000058,0.000042,0.000027,0.000013,0.000000
0.000000,0.000016,0.000033,0.000052,0.000072,0.000094,0.000119,0.000149,0.000183,0.000222,0.000267,0.000320,0.000380,0.000449,0.000529,0.000619,0.000722,0.000837,0.000967,0.001111,0.001272,0.001448,0.001643,0.001854,0.002084,0.002332,0.002597,0.002880,0.003179,0.003494,0.003822,0.004163,0.004513,0.004871,0.005235,0.005600,0.005963,0.006322,0.006672,0.007010,0.007333,0.007635,0.007915,0.008168,0.008391,0.008582,0.008737,0.008856,0.008936,0.008976,0.008976,0.008936,0.008856,0.008737,0.008582,0.008391,0.008168,0.007915,0.007635,0.007333,0.007010,0.006672,0.006322,0.005963,0.005600,0.005235,0.004871,0.004513,0.004163,0.003822,0.003494,0.003179,0.002880,0.002597,0.002332,0.002084,0.001854,0.001643,0.001448,0.001272,0.001111,0.000967,0.000837,0.000722,0.000619,0.000529,0.000449,0.000380,0.000320,0.000267,0.000222,0.000183,0.000149,0.000119,0.000094,0.000072,0.000052,0.000033,0.000016,0.000000
0.000000,0.000020,0.000041,0.000063,0.000087,0.000114,0.000145,0.000181,0.000222,0.000269,0.000324,0.000388,0.000462,0.000546,0.000642,0.000752,0.000877,0.001017,0.001174,0.001350,0.001544,0.001759,0.001995,0.002252,0.002531,0.002832,0.003154,0.003498,0.003861,0.004243,0.004642,0.005055,0.005481,0.005916,0.006357,0.006801,0.007242,0.007678,0.008103,0.008514,0.008905,0.009273,0.009612,0.009919,0.010190,0.010422,0.010611,0.010755,0.010852,0.010901,0.010901,0.010852,0.010755,0.010611,0.010422,0.010190,0.009919,0.009612,0.009273,0.008905,0.008514,0.008103,0.007678,0.007242,0.006801,0.006357,0.005916,0.005481,0.005055,0.004642,0.004243,0.003861,0.003498,0.003154,0.002832,0.002531,0.002252,0.001995,0.001759,0.001544,0.001350,0.001174,0.001017,0.000877,0.000752,0.000642,0.000546,0.000462,0.000388,0.000324,0.000269,0.000222,0.000181,0.000145,0.000114,0.000087,0.000063,0.000041,0.000020,0.000000
